store_nbr,family,forecast_demand,average_daily_demand,max_daily_demand,lead_time_demand,safety_stock,recommended_order_qty
14,HARDWARE,232.0149,15.46766,18.291613,46.40298,9.280597,56.0
47,LADIESWEAR,232.32344,15.48823,18.8689,46.46469,9.292938,56.0
42,SCHOOL AND OFFICE SUPPLIES,232.10785,15.473857,17.753485,46.42157,9.284314,56.0
17,GROCERY II,229.74825,15.316549,17.50412,45.949646,9.189929,55.0
38,SCHOOL AND OFFICE SUPPLIES,231.01309,15.400873,19.151379,46.20262,9.240524,55.0
41,HOME AND KITCHEN I,230.6724,15.3781595,22.805529,46.13448,9.226896,55.0
15,HOME AND KITCHEN II,223.24619,14.883079,17.4214,44.649235,8.929847,54.0
8,PET SUPPLIES,224.8118,14.987453,15.977339,44.96236,8.992473,54.0
7,LADIESWEAR,226.95346,15.130231,17.381937,45.390694,9.078139,54.0
14,HOME AND KITCHEN I,224.91739,14.994493,17.623943,44.98348,8.9966955,54.0
17,SCHOOL AND OFFICE SUPPLIES,223.4197,14.894647,35.011246,44.68394,8.936789,54.0
5,BABY CARE,223.78194,14.918796,19.66979,44.756386,8.951278,54.0
24,HOME AND KITCHEN II,221.296,14.753067,17.612637,44.2592,8.85184,53.0
21,HARDWARE,221.65909,14.777272,20.988983,44.331818,8.866364,53.0
32,HOME CARE,214.88393,14.325595,16.785255,42.976784,8.595357,52.0
9,CELEBRATION,215.35077,14.356718,18.136665,43.070152,8.614031,52.0
41,GROCERY II,217.84099,14.522733,20.434002,43.5682,8.71364,52.0
10,CELEBRATION,216.85037,14.456692,17.14615,43.370075,8.674015,52.0
16,SEAFOOD,211.96791,14.131194,17.625284,42.39358,8.478717,51.0
6,PLAYERS AND ELECTRONICS,213.3708,14.22472,17.542173,42.67416,8.534832,51.0
18,HOME AND KITCHEN II,211.26631,14.084421,17.419756,42.253265,8.450653,51.0
18,HOME AND KITCHEN I,214.48715,14.299144,17.667675,42.89743,8.579486,51.0
7,MAGAZINES,214.15016,14.276677,17.675018,42.830032,8.566007,51.0
10,PLAYERS AND ELECTRONICS,211.58293,14.105529,17.197039,42.316586,8.463317,51.0
23,PET SUPPLIES,210.63115,14.042077,16.904095,42.126232,8.425246,51.0
15,HOME AND KITCHEN I,210.37387,14.024924,16.283712,42.07477,8.414954,50.0
17,SEAFOOD,209.38866,13.959244,17.61847,41.87773,8.375546,50.0
40,BREAD/BAKERY,206.3075,13.753833,16.375551,41.261497,8.252299,50.0
6,CELEBRATION,203.57639,13.571759,16.723759,40.71528,8.143056,49.0
46,SEAFOOD,203.34258,13.556171,19.683838,40.668514,8.133703,49.0
52,GROCERY II,205.22424,13.681616,15.992624,41.044846,8.208969,49.0
9,AUTOMOTIVE,206.0859,13.73906,16.174553,41.217182,8.243437,49.0
2,SCHOOL AND OFFICE SUPPLIES,201.1255,13.408367,17.235706,40.2251,8.04502,48.0
48,AUTOMOTIVE,201.71062,13.447374,17.964542,40.342125,8.068425,48.0
11,HOME AND KITCHEN I,200.21141,13.347427,15.896683,40.042282,8.008456,48.0
54,LINGERIE,198.3185,13.221233,15.2455225,39.6637,7.93274,48.0
50,BREAD/BAKERY,201.68433,13.4456215,15.833574,40.336864,8.067373,48.0
22,HOME AND KITCHEN I,200.01085,13.334057,15.355714,40.00217,8.000434,48.0
54,HOME APPLIANCES,200.42325,13.36155,15.744946,40.084652,8.016931,48.0
21,HOME AND KITCHEN I,201.1024,13.406827,19.458908,40.22048,8.044097,48.0
19,LADIESWEAR,195.52017,13.034678,17.738708,39.104034,7.820807,47.0
37,CELEBRATION,196.81242,13.120829,16.010283,39.362488,7.8724976,47.0
27,GROCERY I,194.25146,12.950098,17.193907,38.850296,7.770059,47.0
16,GROCERY I,196.10886,13.073924,15.482573,39.22177,7.844354,47.0
36,SEAFOOD,194.91788,12.994525,14.330873,38.983574,7.796715,47.0
7,PLAYERS AND ELECTRONICS,192.60674,12.840449,15.025484,38.521347,7.7042694,46.0
12,HARDWARE,190.49747,12.699831,15.533836,38.099495,7.6198993,46.0
19,CELEBRATION,186.6363,12.44242,16.261122,37.32726,7.4654517,45.0
45,"LIQUOR,WINE,BEER",189.44635,12.629757,17.276442,37.88927,7.577854,45.0
11,CELEBRATION,189.1761,12.61174,14.861705,37.83522,7.5670443,45.0
27,BREAD/BAKERY,187.21045,12.480697,15.015194,37.44209,7.488418,45.0
35,HARDWARE,186.48325,12.432217,15.093569,37.29665,7.45933,45.0
41,LADIESWEAR,187.40347,12.493565,16.383648,37.480694,7.496139,45.0
22,HOME CARE,187.94148,12.529432,15.907411,37.588295,7.517659,45.0
5,LADIESWEAR,188.32481,12.554988,15.096621,37.664963,7.532993,45.0
44,SEAFOOD,187.7605,12.517366,15.132177,37.5521,7.5104203,45.0
29,BREAD/BAKERY,183.45566,12.230377,14.22796,36.69113,7.3382263,44.0
52,LAWN AND GARDEN,182.58649,12.172433,14.664922,36.5173,7.30346,44.0
40,MAGAZINES,181.28482,12.085654,14.228403,36.25696,7.2513924,44.0
41,SEAFOOD,182.04358,12.136239,14.686854,36.40872,7.2817435,44.0
37,MAGAZINES,178.3456,11.889707,15.136922,35.66912,7.1338243,43.0
23,LADIESWEAR,177.59433,11.839622,15.548852,35.518864,7.1037726,43.0
18,GROCERY II,181.03171,12.068781,17.999767,36.206345,7.241269,43.0
31,PLAYERS AND ELECTRONICS,178.44728,11.896485,14.365499,35.689457,7.1378913,43.0
30,FROZEN FOODS,179.7204,11.9813595,14.664088,35.944077,7.1888156,43.0
37,LINGERIE,179.46211,11.964141,15.381885,35.89242,7.1784844,43.0
47,SEAFOOD,177.45811,11.830541,13.838069,35.491623,7.098325,43.0
9,GROCERY II,173.94812,11.596541,13.614458,34.789623,6.957925,42.0
5,"LIQUOR,WINE,BEER",173.19234,11.546156,15.07426,34.638466,6.9276934,42.0
42,BREAD/BAKERY,176.39777,11.759851,14.830855,35.279556,7.0559115,42.0
3,HARDWARE,173.47379,11.564919,13.28113,34.69476,6.938952,42.0
23,MAGAZINES,174.79694,11.653129,14.066067,34.959385,6.991877,42.0
23,LINGERIE,174.03055,11.602036,12.969022,34.80611,6.961222,42.0
48,LAWN AND GARDEN,174.15807,11.610538,12.929006,34.83161,6.9663224,42.0
50,"LIQUOR,WINE,BEER",170.02513,11.335009,12.961598,34.005028,6.801006,41.0
40,PET SUPPLIES,170.96838,11.397892,14.586204,34.193676,6.838735,41.0
49,HOME AND KITCHEN II,171.62355,11.44157,13.156172,34.32471,6.864942,41.0
13,HOME AND KITCHEN I,171.31525,11.421017,13.265749,34.26305,6.85261,41.0
5,PERSONAL CARE,169.0129,11.267527,13.856434,33.80258,6.7605166,41.0
53,HOME AND KITCHEN I,167.8366,11.189106,13.764671,33.567318,6.713464,40.0
50,PET SUPPLIES,166.78516,11.11901,13.619586,33.35703,6.671406,40.0
10,LADIESWEAR,167.99478,11.199652,13.001329,33.598953,6.719791,40.0
36,PLAYERS AND ELECTRONICS,165.70433,11.046955,13.644555,33.140865,6.6281734,40.0
9,LADIESWEAR,166.84634,11.12309,14.338593,33.36927,6.6738544,40.0
36,PET SUPPLIES,165.29636,11.019757,12.273216,33.059273,6.6118546,40.0
30,BEVERAGES,164.7602,10.984013,14.783315,32.952038,6.590408,40.0
22,BREAD/BAKERY,166.68294,11.112196,13.101337,33.336586,6.6673174,40.0
2,GROCERY I,161.11601,10.741068,13.646249,32.223206,6.444641,39.0
5,AUTOMOTIVE,162.8702,10.858013,12.431732,32.57404,6.514808,39.0
30,LADIESWEAR,164.44409,10.962939,12.862368,32.888817,6.5777636,39.0
4,GROCERY I,156.46584,10.431056,13.59175,31.293167,6.2586336,38.0
8,BEAUTY,158.6904,10.57936,12.483766,31.73808,6.3476157,38.0
4,LADIESWEAR,157.29839,10.486559,11.979985,31.459677,6.2919354,38.0
28,BEVERAGES,160.17693,10.678462,14.507552,32.035385,6.4070773,38.0
54,SEAFOOD,157.55524,10.503682,11.527987,31.511047,6.3022094,38.0
28,FROZEN FOODS,154.74245,10.316163,15.0963745,30.94849,6.189698,37.0
23,PLAYERS AND ELECTRONICS,153.23622,10.215748,12.093828,30.647243,6.129449,37.0
33,BEVERAGES,154.48851,10.299234,12.08715,30.897703,6.1795406,37.0
37,PLAYERS AND ELECTRONICS,155.20245,10.34683,12.370468,31.040491,6.2080984,37.0
38,SEAFOOD,156.10349,10.406899,11.478646,31.2207,6.24414,37.0
6,LINGERIE,154.6865,10.312433,13.267444,30.9373,6.18746,37.0
12,HOME AND KITCHEN I,153.19661,10.213107,11.943775,30.63932,6.1278644,37.0
12,GROCERY I,156.2367,10.41578,16.412926,31.247341,6.2494683,37.0
26,PET SUPPLIES,153.60301,10.240201,11.40114,30.720604,6.1441207,37.0
38,PRODUCE,148.07185,9.871457,14.327377,29.614372,5.9228745,36.0
10,LINGERIE,149.97545,9.9983635,11.29385,29.99509,5.999018,36.0
25,HARDWARE,151.7107,10.114046,14.322092,30.342138,6.0684276,36.0
35,BEVERAGES,151.71115,10.114077,13.71739,30.34223,6.068446,36.0
26,LINGERIE,146.05191,9.736794,12.281086,29.210384,5.842077,35.0
10,SEAFOOD,143.76505,9.584336,11.343633,28.75301,5.7506022,35.0
26,PLAYERS AND ELECTRONICS,144.4167,9.62778,11.221183,28.883339,5.776668,35.0
34,HARDWARE,144.25136,9.616757,11.360152,28.850273,5.770055,35.0
53,GROCERY I,146.00006,9.733337,11.535906,29.200012,5.8400025,35.0
36,MAGAZINES,145.28499,9.685666,12.341437,29.057,5.8114,35.0
54,HOME CARE,145.55481,9.703654,11.767429,29.110962,5.8221927,35.0
29,MAGAZINES,144.03816,9.602544,12.09965,28.807632,5.7615266,35.0
22,HARDWARE,146.89867,9.793244,11.881319,29.379734,5.875947,35.0
45,LAWN AND GARDEN,143.23572,9.549047,11.161308,28.647142,5.729429,34.0
17,LADIESWEAR,139.88475,9.32565,11.427979,27.976952,5.5953903,34.0
7,LINGERIE,142.86882,9.524588,11.722247,28.573763,5.7147527,34.0
6,PET SUPPLIES,142.6739,9.511594,10.62766,28.534782,5.7069564,34.0
38,PET SUPPLIES,141.81372,9.454248,11.533732,28.362745,5.6725492,34.0
1,HOME AND KITCHEN I,141.69853,9.4465685,11.479267,28.339706,5.6679416,34.0
20,GROCERY I,137.83655,9.189103,12.266248,27.56731,5.513462,33.0
1,HOME AND KITCHEN II,138.68288,9.245525,12.730101,27.736576,5.547315,33.0
40,LINGERIE,137.11122,9.140748,10.464246,27.422245,5.484449,33.0
29,PET SUPPLIES,137.68185,9.17879,10.371527,27.53637,5.507274,33.0
54,MAGAZINES,137.81467,9.187644,10.597882,27.562931,5.512586,33.0
36,CELEBRATION,136.83331,9.122221,11.87425,27.366663,5.473333,33.0
9,PLAYERS AND ELECTRONICS,135.05487,9.003658,10.606061,27.010975,5.402195,32.0
3,SCHOOL AND OFFICE SUPPLIES,135.10301,9.006867,10.006428,27.020603,5.404121,32.0
22,SCHOOL AND OFFICE SUPPLIES,132.58568,8.839046,10.506375,26.517136,5.303427,32.0
29,PLAYERS AND ELECTRONICS,131.5452,8.76968,9.8587055,26.30904,5.261808,32.0
41,MAGAZINES,132.15628,8.810419,11.286949,26.431257,5.2862515,32.0
42,GROCERY I,134.97104,8.998069,12.161865,26.994205,5.3988414,32.0
52,CELEBRATION,132.30655,8.8204365,10.924246,26.46131,5.292262,32.0
25,HOME AND KITCHEN I,132.91722,8.861148,11.178879,26.583443,5.3166885,32.0
11,GROCERY II,127.42727,8.4951515,10.489266,25.485455,5.097091,31.0
4,BREAD/BAKERY,130.02133,8.668089,10.336153,26.004267,5.2008533,31.0
37,BEAUTY,127.34888,8.489925,11.6315565,25.469776,5.0939555,31.0
49,CELEBRATION,130.07153,8.671435,10.520757,26.014305,5.2028613,31.0
16,PLAYERS AND ELECTRONICS,131.22247,8.748165,10.477568,26.244495,5.248899,31.0
41,CELEBRATION,127.04852,8.469901,10.06757,25.409702,5.0819407,30.0
40,AUTOMOTIVE,125.671684,8.378112,11.013384,25.134335,5.026867,30.0
49,PLAYERS AND ELECTRONICS,123.966286,8.264419,9.959494,24.793255,4.958651,30.0
32,BEVERAGES,125.24131,8.349421,10.872656,25.048262,5.0096526,30.0
9,BEAUTY,125.611244,8.374083,9.975347,25.122248,5.02445,30.0
37,PET SUPPLIES,124.49656,8.29977,10.431677,24.899311,4.979862,30.0
17,CELEBRATION,124.42567,8.295045,12.106996,24.885136,4.9770274,30.0
40,PLAYERS AND ELECTRONICS,124.53476,8.302318,9.301196,24.906952,4.9813905,30.0
38,AUTOMOTIVE,126.06801,8.404534,9.408909,25.213604,5.042721,30.0
5,SEAFOOD,125.73596,8.382398,10.12297,25.147194,5.029439,30.0
14,HOME CARE,122.153625,8.143575,9.394786,24.430725,4.886145,29.0
4,PERSONAL CARE,122.45371,8.163581,9.973585,24.490742,4.8981485,29.0
49,MAGAZINES,119.94097,7.9960647,9.56721,23.988194,4.797639,29.0
9,LINGERIE,121.07437,8.071625,9.81379,24.214874,4.842975,29.0
51,HARDWARE,122.14195,8.1427965,32.77293,24.42839,4.8856783,29.0
6,MAGAZINES,119.689064,7.979271,10.004831,23.937813,4.787563,29.0
31,HARDWARE,120.486725,8.032449,10.246369,24.097347,4.8194695,29.0
14,GROCERY I,122.0015,8.133433,9.446867,24.4003,4.8800597,29.0
35,FROZEN FOODS,122.003296,8.1335535,10.805411,24.400661,4.880132,29.0
29,AUTOMOTIVE,119.86624,7.9910827,10.051898,23.973248,4.7946496,29.0
47,"LIQUOR,WINE,BEER",117.86432,7.857621,10.514275,23.572865,4.714573,28.0
18,LADIESWEAR,116.00885,7.7339234,8.822039,23.20177,4.640354,28.0
30,PET SUPPLIES,116.80525,7.787017,8.623422,23.36105,4.67221,28.0
10,AUTOMOTIVE,115.87529,7.7250195,9.115728,23.175058,4.6350117,28.0
13,CELEBRATION,117.48115,7.8320765,11.079184,23.49623,4.699246,28.0
2,SEAFOOD,114.86128,7.6574187,10.481489,22.972256,4.5944514,28.0
40,SEAFOOD,115.05455,7.6703033,9.273075,23.01091,4.602182,28.0
15,SEAFOOD,114.87153,7.658102,9.149719,22.974306,4.5948615,28.0
42,AUTOMOTIVE,114.74975,7.6499834,9.136698,22.949951,4.58999,28.0
17,PLAYERS AND ELECTRONICS,113.77867,7.5852447,8.889634,22.755733,4.551147,27.0
31,SCHOOL AND OFFICE SUPPLIES,112.00084,7.4667225,8.70787,22.400167,4.4800334,27.0
51,SCHOOL AND OFFICE SUPPLIES,114.52542,7.635028,8.923557,22.905083,4.5810165,27.0
46,LAWN AND GARDEN,114.27735,7.61849,10.198538,22.85547,4.571094,27.0
54,PLAYERS AND ELECTRONICS,113.56843,7.5712285,8.871471,22.713686,4.5427375,27.0
38,BREAD/BAKERY,113.97352,7.5982347,9.413443,22.794704,4.558941,27.0
26,LADIESWEAR,108.675186,7.2450123,10.154627,21.735037,4.3470073,26.0
52,LINGERIE,106.49824,7.0998826,8.815525,21.299648,4.2599297,26.0
38,LAWN AND GARDEN,109.38938,7.2926254,8.21337,21.877876,4.3755755,26.0
6,AUTOMOTIVE,107.73624,7.182416,8.78242,21.547249,4.3094497,26.0
18,CELEBRATION,107.33658,7.1557717,8.915865,21.467316,4.293463,26.0
49,PET SUPPLIES,106.52195,7.1014633,8.589959,21.30439,4.260878,26.0
7,PET SUPPLIES,106.35134,7.0900893,8.037342,21.270267,4.2540536,26.0
19,PLAYERS AND ELECTRONICS,107.47543,7.165029,9.273276,21.495087,4.2990174,26.0
3,HOME AND KITCHEN I,109.079414,7.2719607,9.487222,21.815882,4.3631763,26.0
25,BREAD/BAKERY,102.604,6.840266,7.9665165,20.520798,4.10416,25.0
52,LADIESWEAR,102.39697,6.8264647,10.890966,20.479393,4.0958786,25.0
33,FROZEN FOODS,106.039764,7.069318,8.604351,21.207954,4.241591,25.0
4,SCHOOL AND OFFICE SUPPLIES,102.55337,6.836891,8.540651,20.510674,4.1021347,25.0
24,"LIQUOR,WINE,BEER",105.97823,7.0652156,12.679975,21.195646,4.2391295,25.0
41,PET SUPPLIES,103.16521,6.8776803,9.593749,20.633041,4.1266084,25.0
28,PRODUCE,104.87841,6.9918942,8.467526,20.975683,4.1951365,25.0
20,LAWN AND GARDEN,104.73091,6.982061,8.687512,20.946182,4.1892366,25.0
27,AUTOMOTIVE,102.48122,6.8320813,7.790278,20.496244,4.099249,25.0
9,LAWN AND GARDEN,104.47061,6.9647074,8.60601,20.894123,4.178825,25.0
24,SCHOOL AND OFFICE SUPPLIES,102.207214,6.813814,8.45845,20.441442,4.088289,25.0
2,AUTOMOTIVE,106.18279,7.0788527,9.033322,21.236557,4.2473116,25.0
9,PET SUPPLIES,102.61565,6.841043,7.754491,20.523129,4.1046257,25.0
24,CELEBRATION,105.2707,7.0180464,8.536019,21.054138,4.210828,25.0
11,PLAYERS AND ELECTRONICS,105.91368,7.060912,8.689762,21.182735,4.236547,25.0
6,BEAUTY,106.144356,7.0762906,9.638372,21.228872,4.2457747,25.0
34,HOME AND KITCHEN I,100.17319,6.6782126,7.8094125,20.034637,4.0069275,24.0
27,LADIESWEAR,98.33774,6.555849,7.926829,19.667547,3.9335096,24.0
2,LADIESWEAR,99.95134,6.6634226,8.389923,19.990269,3.9980538,24.0
28,SCHOOL AND OFFICE SUPPLIES,98.367035,6.557802,7.84564,19.673407,3.9346814,24.0
53,AUTOMOTIVE,100.954124,6.730275,7.5135684,20.190826,4.0381656,24.0
41,PLAYERS AND ELECTRONICS,100.180214,6.678681,8.893183,20.036043,4.007209,24.0
18,AUTOMOTIVE,98.63552,6.575701,8.426928,19.727104,3.945421,24.0
36,BABY CARE,101.852036,6.790136,8.520231,20.370407,4.0740814,24.0
12,BREAD/BAKERY,100.64388,6.7095923,9.028228,20.128777,4.0257554,24.0
24,LAWN AND GARDEN,96.76069,6.4507127,7.9577036,19.352139,3.8704278,23.0
19,LINGERIE,96.28779,6.419186,8.177281,19.257559,3.8515117,23.0
50,LAWN AND GARDEN,94.116806,6.2744536,7.7383795,18.82336,3.764672,23.0
7,BEAUTY,94.760826,6.3173885,7.3280516,18.952166,3.7904332,23.0
20,BREAD/BAKERY,96.67148,6.444765,8.751029,19.334295,3.8668592,23.0
52,PLAYERS AND ELECTRONICS,96.00733,6.400489,7.6172924,19.201466,3.8402932,23.0
2,PET SUPPLIES,94.14985,6.2766566,8.352444,18.82997,3.7659938,23.0
11,AUTOMOTIVE,94.17656,6.278437,7.346694,18.835312,3.7670624,23.0
2,BREAD/BAKERY,96.28515,6.4190097,7.6729236,19.257029,3.8514059,23.0
51,FROZEN FOODS,94.30482,6.286988,20.070835,18.860964,3.7721927,23.0
51,GROCERY II,95.98456,6.3989706,26.939493,19.19691,3.8393822,23.0
30,SCHOOL AND OFFICE SUPPLIES,97.42514,6.4950094,7.6201663,19.485027,3.8970056,23.0
29,LINGERIE,94.19887,6.2799244,7.7745605,18.839773,3.7679546,23.0
38,PERSONAL CARE,94.19252,6.2795014,7.6646967,18.838505,3.767701,23.0
26,AUTOMOTIVE,96.26997,6.4179983,7.9106727,19.253994,3.8507988,23.0
16,LINGERIE,94.77314,6.318209,7.563252,18.954628,3.7909257,23.0
50,AUTOMOTIVE,89.92538,5.995025,7.6401157,17.985075,3.5970151,22.0
17,LINGERIE,93.62843,6.2418957,7.069934,18.725687,3.7451375,22.0
37,AUTOMOTIVE,91.75552,6.117035,7.640443,18.351105,3.670221,22.0
16,BREAD/BAKERY,92.262955,6.1508636,7.7769823,18.45259,3.6905181,22.0
33,PET SUPPLIES,91.78662,6.119108,7.2631946,18.357325,3.671465,22.0
53,PRODUCE,90.62417,6.041611,6.601217,18.124834,3.6249669,22.0
38,HOME CARE,93.386665,6.2257776,7.3061957,18.677334,3.7354667,22.0
53,SEAFOOD,93.43602,6.229068,7.731101,18.687202,3.7374406,22.0
21,BREAD/BAKERY,88.13197,5.875465,7.646665,17.626394,3.5252788,21.0
15,GROCERY II,86.166214,5.7444143,7.1393924,17.233242,3.4466484,21.0
13,PET SUPPLIES,87.37166,5.824777,7.522389,17.47433,3.4948661,21.0
20,PET SUPPLIES,88.56839,5.904559,8.322036,17.713676,3.5427353,21.0
27,PRODUCE,88.02921,5.868614,8.152176,17.605843,3.5211685,21.0
13,GROCERY II,83.18241,5.545494,6.804685,16.636482,3.3272965,20.0
27,MEATS,83.06503,5.5376687,6.4603477,16.613007,3.3226013,20.0
11,LINGERIE,83.34728,5.5564857,6.646642,16.669456,3.3338914,20.0
33,HOME CARE,85.41385,5.694257,7.2881393,17.082771,3.4165542,20.0
15,CELEBRATION,84.24924,5.616616,6.9295197,16.849848,3.3699696,20.0
52,SEAFOOD,82.21029,5.4806857,6.8726816,16.442057,3.2884114,20.0
27,HOME CARE,83.93103,5.5954022,7.3633857,16.786207,3.3572414,20.0
15,AUTOMOTIVE,78.235176,5.215678,6.0208898,15.647035,3.129407,19.0
4,PRODUCE,77.33509,5.1556726,6.3105783,15.467018,3.0934036,19.0
49,BEAUTY,80.52503,5.3683352,6.8632646,16.105005,3.2210011,19.0
18,PLAYERS AND ELECTRONICS,79.06048,5.2706985,6.3342876,15.812096,3.162419,19.0
25,GROCERY I,77.15253,5.1435018,5.94191,15.430506,3.0861013,19.0
10,BEAUTY,79.7448,5.31632,6.1713777,15.948959,3.189792,19.0
33,LAWN AND GARDEN,80.67503,5.3783355,6.4147806,16.135006,3.2270012,19.0
2,BEAUTY,79.758575,5.3172383,7.602926,15.951715,3.1903431,19.0
14,SEAFOOD,78.13791,5.2091937,5.829968,15.627581,3.1255162,19.0
53,BREAD/BAKERY,81.217476,5.4144983,7.2395883,16.243496,3.2486992,19.0
27,PERSONAL CARE,80.08705,5.3391366,6.178927,16.01741,3.2034822,19.0
7,AUTOMOTIVE,80.32764,5.355176,5.9796286,16.065529,3.213106,19.0
38,"LIQUOR,WINE,BEER",73.254745,4.88365,7.060883,14.6509495,2.9301898,18.0
5,LAWN AND GARDEN,73.324615,4.8883076,5.679126,14.664923,2.9329846,18.0
52,MAGAZINES,73.8112,4.920747,6.0925717,14.76224,2.9524481,18.0
3,PRODUCE,74.0797,4.9386463,6.5706787,14.815939,2.963188,18.0
11,LADIESWEAR,73.97286,4.9315243,7.7039895,14.794573,2.9589145,18.0
19,MAGAZINES,75.30335,5.0202236,6.5317526,15.060671,3.0121343,18.0
44,LAWN AND GARDEN,75.82805,5.0552034,6.289902,15.16561,3.033122,18.0
33,PRODUCE,73.74168,4.916112,5.8594437,14.748336,2.9496672,18.0
1,GROCERY II,73.08369,4.872246,6.9432726,14.616737,2.9233475,18.0
34,GROCERY I,76.24651,5.083101,7.023893,15.249302,3.0498605,18.0
20,SCHOOL AND OFFICE SUPPLIES,73.20748,4.880499,6.4480906,14.641497,2.9282994,18.0
34,SCHOOL AND OFFICE SUPPLIES,75.61226,5.0408173,6.047514,15.122452,3.0244904,18.0
27,SCHOOL AND OFFICE SUPPLIES,75.50342,5.033561,6.0680676,15.100683,3.0201366,18.0
3,GROCERY I,74.729485,4.9819655,6.145827,14.945896,2.9891794,18.0
28,PERSONAL CARE,71.19953,4.7466354,5.731974,14.239906,2.8479812,17.0
33,SEAFOOD,69.93555,4.6623697,5.1611156,13.987109,2.797422,17.0
24,PET SUPPLIES,70.93768,4.729179,6.297231,14.187536,2.8375072,17.0
19,PET SUPPLIES,69.31406,4.620937,5.8970623,13.86281,2.772562,17.0
14,PLAYERS AND ELECTRONICS,70.40708,4.693805,5.4424777,14.081415,2.816283,17.0
53,HOME CARE,70.95775,4.7305164,6.0086966,14.191549,2.83831,17.0
18,SEAFOOD,69.108604,4.60724,5.738591,13.82172,2.764344,17.0
52,AUTOMOTIVE,69.49378,4.632919,5.6117315,13.898756,2.7797513,17.0
25,LAWN AND GARDEN,71.796486,4.7864323,5.8921623,14.359297,2.8718593,17.0
41,BEAUTY,71.38267,4.7588444,6.3278637,14.276533,2.8553066,17.0
12,AUTOMOTIVE,71.57246,4.7714972,5.560273,14.314491,2.8628983,17.0
22,"LIQUOR,WINE,BEER",69.91147,4.6607647,5.836057,13.982294,2.796459,17.0
30,HOME CARE,72.77304,4.8515363,7.5867996,14.554609,2.9109218,17.0
22,PET SUPPLIES,72.665855,4.8443904,5.7802997,14.533171,2.906634,17.0
8,AUTOMOTIVE,70.06274,4.6708493,5.807082,14.012548,2.8025098,17.0
48,SEAFOOD,69.36855,4.6245704,5.5145245,13.873711,2.7747421,17.0
43,GROCERY I,71.42589,4.761726,5.498666,14.285177,2.8570354,17.0
12,PET SUPPLIES,66.82578,4.4550524,5.4904838,13.365157,2.6730316,16.0
23,BEAUTY,67.75177,4.5167847,5.1243834,13.550354,2.7100708,16.0
3,PERSONAL CARE,66.62624,4.4417496,5.2473764,13.325249,2.6650498,16.0
17,AUTOMOTIVE,65.60652,4.3737683,5.0694656,13.121305,2.6242611,16.0
3,BREAD/BAKERY,66.782364,4.4521575,6.271952,13.356472,2.6712945,16.0
28,HOME CARE,66.19802,4.4132013,5.7946057,13.239604,2.6479208,16.0
28,HOME APPLIANCES,67.61301,4.5075336,5.4678974,13.5226,2.70452,16.0
52,PET SUPPLIES,67.08891,4.4725943,6.4306254,13.417783,2.6835566,16.0
26,MAGAZINES,64.79993,4.319995,5.572943,12.959985,2.591997,16.0
42,HOME CARE,65.64459,4.376306,5.8584604,13.128918,2.6257837,16.0
31,HOME AND KITCHEN I,65.603874,4.3735914,5.5099406,13.120774,2.6241548,16.0
9,MAGAZINES,64.25514,4.283676,5.9489574,12.851028,2.5702057,15.0
18,LINGERIE,63.707733,4.2471824,5.060623,12.741547,2.5483093,15.0
1,LADIESWEAR,61.234272,4.082285,5.235362,12.246855,2.449371,15.0
28,MEATS,62.43364,4.1622424,4.851296,12.486727,2.4973454,15.0
24,SEAFOOD,63.583412,4.238894,4.644026,12.716682,2.5433366,15.0
32,PERSONAL CARE,63.680443,4.2453628,4.9865117,12.736088,2.5472176,15.0
14,LINGERIE,64.04669,4.2697797,5.0367393,12.80934,2.561868,15.0
13,SCHOOL AND OFFICE SUPPLIES,63.036846,4.2024565,5.9698563,12.607369,2.521474,15.0
47,LAWN AND GARDEN,62.36114,4.157409,5.9618144,12.472227,2.4944456,15.0
14,BREAD/BAKERY,61.38833,4.092555,6.1151114,12.277665,2.455533,15.0
1,CELEBRATION,64.52183,4.301455,5.6562347,12.904366,2.5808733,15.0
21,PET SUPPLIES,62.502605,4.1668406,4.9613504,12.500522,2.5001044,15.0
31,BREAD/BAKERY,61.256218,4.083748,5.352108,12.251244,2.4502487,15.0
50,PRODUCE,56.87062,3.7913747,4.895141,11.374125,2.2748249,14.0
17,BEAUTY,58.12105,3.8747368,5.3552165,11.62421,2.3248422,14.0
24,BEAUTY,60.24167,4.0161114,5.578791,12.048334,2.4096668,14.0
51,PERSONAL CARE,58.156273,3.877085,13.30405,11.631255,2.326251,14.0
16,SCHOOL AND OFFICE SUPPLIES,56.53194,3.768796,8.566967,11.306388,2.2612777,14.0
12,SEAFOOD,58.446774,3.8964515,4.865617,11.689354,2.3378708,14.0
35,PET SUPPLIES,59.783234,3.985549,4.6274357,11.956647,2.3913295,14.0
11,SCHOOL AND OFFICE SUPPLIES,60.27023,4.0180154,7.142154,12.054047,2.4108093,14.0
19,AUTOMOTIVE,56.9146,3.7943068,5.4051657,11.38292,2.2765841,14.0
20,HOME CARE,59.993023,3.9995348,5.413208,11.998605,2.399721,14.0
32,FROZEN FOODS,57.930874,3.8620582,4.9492283,11.586174,2.3172348,14.0
35,SEAFOOD,55.027546,3.668503,4.2231293,11.005509,2.201102,13.0
13,SEAFOOD,53.143425,3.542895,4.1667466,10.628685,2.125737,13.0
4,AUTOMOTIVE,54.735657,3.6490438,4.3544235,10.947131,2.1894262,13.0
